# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.477386934673366881e+01,2.525252525252519309e-02,-1.575032292594422473e-05
1.487437185929648287e+01,1.515151515151513806e-02,-2.591329760767378934e-05
1.497487437185929693e+01,5.050505050505027516e-03,-3.699068091374552988e-05
1.507537688442211099e+01,-5.050505050505083027e-03,-4.891947301121707192e-05
1.517587939698492505e+01,-1.515151515151524908e-02,-6.156469304766268400e-05
1.527638190954773911e+01,-2.525252525252530411e-02,-7.470392103377616270e-05
1.537688442211055317e+01,-3.535353535353535914e-02,-8.801840710102029001e-05
1.547738693467336724e+01,-4.545454545454552520e-02,-1.010959296179977403e-04
1.557788944723618130e+01,-5.555555555555558023e-02,-1.134502168647187620e-04
1.567839195979899536e+01,-6.565656565656574628e-02,-1.245594452151604990e-04
1.577889447236180942e+01,-7.575757575757580131e-02,-1.339218369595814820e-04
1.587939698492462348e+01,-8.585858585858585634e-02,-1.411204688759095922e-04
1.597989949748743754e+01,-9.595959595959602240e-02,-1.458840820325098958e-04
1.608040201005025338e+01,-1.060606060606060774e-01,-1.481286640372416993e-04
1.618090452261306567e+01,-1.161616161616162435e-01,-1.479678563982491247e-04
1.628140703517588150e+01,-1.262626262626262985e-01,-1.456885478049468495e-04
1.638190954773869379e+01,-1.363636363636364646e-01,-1.416983184781368994e-04
1.648241206030150963e+01,-1.464646464646465196e-01,-1.364592699840929595e-04
1.658291457286432191e+01,-1.565656565656565746e-01,-1.304249070098558903e-04
1.668341708542713775e+01,-1.666666666666667407e-01,-1.239928612485726367e-04
1.678391959798995003e+01,-1.767676767676767957e-01,-1.174789880170060754e-04
1.688442211055276587e+01,-1.868686868686869618e-01,-1.111113379841063197e-04
1.698492462311557816e+01,-1.969696969696970168e-01,-1.050382189711907276e-04
1.708542713567839400e+01,-2.070707070707071829e-01,-9.934353689430029980e-05
1.718592964824120628e+01,-2.171717171717172379e-01,-9.406386265459521531e-05
1.728643216080402212e+01,-2.272727272727272929e-01,-8.920379867058435882e-05
1.738693467336683440e+01,-2.373737373737374590e-01,-8.474816133075590619e-05
1.748743718592965024e+01,-2.474747474747475140e-01,-8.067079962810741998e-05
1.758793969849246253e+01,-2.575757575757576801e-01,-7.694053022342113688e-05
1.768844221105527836e+01,-2.676767676767677351e-01,-7.352487698350303907e-05
1.778894472361809065e+01,-2.777777777777777901e-01,-7.039226715721772095e-05
1.788944723618090649e+01,-2.878787878787879562e-01,-6.751320582199100398e-05
1.798994974874371877e+01,-2.979797979797980112e-01,-6.486080722942917361e-05
1.809045226130653461e+01,-3.080808080808081773e-01,-6.241094083313095987e-05
1.819095477386934689e+01,-3.181818181818182323e-01,-6.014215951469422674e-05
1.829145728643216273e+01,-3.282828282828283983e-01,-5.803551483381789349e-05
1.839195979899497502e+01,-3.383838383838384534e-01,-5.607432263025531480e-05
1.849246231155779085e+01,-3.484848484848485084e-01,-5.424391576658790250e-05
1.859296482412060314e+01,-3.585858585858586745e-01,-5.253140428871115380e-05
1.869346733668341898e+01,-3.686868686868687295e-01,-5.092545326224121445e-05
1.879396984924623126e+01,-3.787878787878788955e-01,-4.941608262716269640e-05
1.889447236180904710e+01,-3.888888888888889506e-01,-4.799449003914892293e-05
1.899497487437185939e+01,-3.989898989898991166e-01,-4.665289583934066311e-05
1.909547738693467522e+01,-4.090909090909091717e-01,-4.538440839145103912e-05
1.919597989949748751e+01,-4.191919191919192267e-01,-4.418290766082285645e-05
1.929648241206030335e+01,-4.292929292929293927e-01,-4.304294484915649396e-05
1.939698492462311563e+01,-4.393939393939394478e-01,-4.195965599970001862e-05
1.949748743718593147e+01,-4.494949494949496138e-01,-4.092868766667874606e-05
1.959798994974874375e+01,-4.595959595959596689e-01,-3.994613295142954233e-05
1.969849246231155959e+01,-4.696969696969697239e-01,-3.900847641875832228e-05
1.979899497487437188e+01,-4.797979797979798899e-01,-3.811254660651724791e-05
1.989949748743718771e+01,-4.898989898989899450e-01,-3.725547502238180981e-05
2.000000000000000000e+01,-5.000000000000000000e-01,-3.643466068217975881e-05
