# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.869346733668341809e+00,-3.686868686868687295e-01,-5.643282907811524872e-07
1.879396984924623037e+00,-3.787878787878788955e-01,-5.607631082914007196e-07
1.889447236180904488e+00,-3.888888888888889506e-01,-5.564915037363073990e-07
1.899497487437185939e+00,-3.989898989898991166e-01,-5.516648973528423545e-07
1.909547738693467389e+00,-4.090909090909091717e-01,-5.464081114267952957e-07
1.919597989949748840e+00,-4.191919191919192267e-01,-5.408238627242723845e-07
1.929648241206030068e+00,-4.292929292929293927e-01,-5.349965103224934006e-07
1.939698492462311519e+00,-4.393939393939394478e-01,-5.289951800536986307e-07
1.949748743718592969e+00,-4.494949494949496138e-01,-5.228763673725560442e-07
1.959798994974874420e+00,-4.595959595959596689e-01,-5.166861043339621735e-07
1.969849246231155870e+00,-4.696969696969697239e-01,-5.104617624833543936e-07
1.979899497487437321e+00,-4.797979797979798899e-01,-5.042335519321755607e-07
1.989949748743718549e+00,-4.898989898989899450e-01,-4.980257670493323808e-07
2.000000000000000000e+00,-5.000000000000000000e-01,-4.918578209758341454e-07
