# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.040520260130064906e-01,-3.958958958958959107e-01,3.779623960312434579e-10
1.050525262631315515e-01,-3.948948948948948767e-01,3.929759336697693514e-10
1.060530265132566263e-01,-3.938938938938938983e-01,4.085863570714163104e-10
1.070535267633816873e-01,-3.928928928928928643e-01,4.248173794396542040e-10
1.080540270135067482e-01,-3.918918918918918859e-01,4.416936711290745114e-10
1.090545272636318092e-01,-3.908908908908909074e-01,4.592408725798655467e-10
1.100550275137568701e-01,-3.898898898898898735e-01,4.774856489300382910e-10
1.110555277638819310e-01,-3.888888888888888951e-01,4.964557288188500506e-10
1.120560280140069920e-01,-3.878878878878878611e-01,5.161799273814261487e-10
1.130565282641320529e-01,-3.868868868868868827e-01,5.366882310414273280e-10
1.140570285142571139e-01,-3.858858858858859042e-01,5.580117874509020438e-10
1.150575287643821887e-01,-3.848848848848848703e-01,5.801830132775754030e-10
1.160580290145072496e-01,-3.838838838838838918e-01,6.032355841447023358e-10
1.170585292646323106e-01,-3.828828828828828579e-01,6.272045366697004659e-10
1.180590295147573715e-01,-3.818818818818818794e-01,6.521262957702632853e-10
1.190595297648824324e-01,-3.808808808808809010e-01,6.780387220907670885e-10
1.200600300150074934e-01,-3.798798798798798670e-01,7.049811953577742554e-10
1.210605302651325543e-01,-3.788788788788788886e-01,7.329946560577843234e-10
1.220610305152576153e-01,-3.778778778778778547e-01,7.621216629237884746e-10
1.230615307653826762e-01,-3.768768768768768762e-01,7.924064834765910951e-10
1.240620310155077510e-01,-3.758758758758758978e-01,8.238951227680879489e-10
1.250625312656327981e-01,-3.748748748748748638e-01,8.566354498516831540e-10
1.260630315157578729e-01,-3.738738738738738854e-01,8.906771934707988370e-10
1.270635317658829200e-01,-3.728728728728728514e-01,9.260720872124229380e-10
1.280640320160079948e-01,-3.718718718718718730e-01,9.628739083105339025e-10
1.290645322661330696e-01,-3.708708708708708945e-01,1.001138589744879140e-09
1.300650325162581167e-01,-3.698698698698698606e-01,1.040924261918728679e-09
1.310655327663831915e-01,-3.688688688688688821e-01,1.082291374817800459e-09
1.320660330165082386e-01,-3.678678678678678482e-01,1.125302798611730262e-09
1.330665332666333134e-01,-3.668668668668668698e-01,1.170023881140625583e-09
1.340670335167583604e-01,-3.658658658658658913e-01,1.216522575822647711e-09
1.350675337668834353e-01,-3.648648648648648574e-01,1.264869533632498697e-09
1.360680340170084823e-01,-3.638638638638638789e-01,1.315138216637363780e-09
1.370685342671335571e-01,-3.628628628628628450e-01,1.367405012970020566e-09
1.380690345172586320e-01,-3.618618618618618665e-01,1.421749331681652488e-09
1.390695347673836790e-01,-3.608608608608608881e-01,1.478253755081215711e-09
1.400700350175087538e-01,-3.598598598598598541e-01,1.537004130713926517e-09
1.410705352676338009e-01,-3.588588588588588202e-01,1.598089738072267049e-09
