# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
8.643216080402008956e+05,3.686868686868687295e-01,2.891318097691472022e-07
8.743718592964824056e+05,3.787878787878788955e-01,2.850866840428261535e-07
8.844221105527637992e+05,3.888888888888889506e-01,2.812097717154748914e-07
8.944723618090451928e+05,3.989898989898991166e-01,2.774894964380572269e-07
9.045226130653265864e+05,4.090909090909091717e-01,2.739153911585439381e-07
9.145728643216079799e+05,4.191919191919192267e-01,2.704779622756678681e-07
9.246231155778893735e+05,4.292929292929293927e-01,2.671685739125796269e-07
9.346733668341707671e+05,4.393939393939394478e-01,2.639793488567070985e-07
9.447236180904521607e+05,4.494949494949496138e-01,2.609030833746544520e-07
9.547738693467335543e+05,4.595959595959596689e-01,2.579331736360103087e-07
9.648241206030149478e+05,4.696969696969697239e-01,2.550635518973504888e-07
9.748743718592964578e+05,4.797979797979798899e-01,2.522886309310061505e-07
9.849246231155778514e+05,4.898989898989899450e-01,2.496032554503105216e-07
9.949748743718592450e+05,5.000000000000000000e-01,2.470026594981736255e-07
1.005025125628140639e+06,5.000000000000000000e-01,2.444823432923214515e-07
1.015075376884422032e+06,4.898989898989898895e-01,2.420382615457282471e-07
1.025125628140703426e+06,4.797979797979797789e-01,2.396666871791487662e-07
1.035175879396984819e+06,4.696969696969697239e-01,2.373640318569881656e-07
1.045226130653266213e+06,4.595959595959596133e-01,2.351269902285808159e-07
1.055276381909547606e+06,4.494949494949495028e-01,2.329524688309456317e-07
1.065326633165829116e+06,4.393939393939393923e-01,2.308375799469556508e-07
1.075376884422110394e+06,4.292929292929292817e-01,2.287796165598328189e-07
1.085427135678391904e+06,4.191919191919191712e-01,2.267760403677486497e-07
1.095477386934673181e+06,4.090909090909090606e-01,2.248244649074966118e-07
1.105527638190954691e+06,3.989898989898990056e-01,2.229226434068088471e-07
1.115577889447236201e+06,3.888888888888888951e-01,2.210684549208398882e-07
1.125628140703517478e+06,3.787878787878787845e-01,2.192598921936237094e-07
